name,price,price_tax,description,allergens,calories,carbohydrate,fat,fiber,protein,salt,sugar,is_seven_premium,category,small_category,url,image_url
７プレミアム３種のミルクレープロール,398.0,429.84,もっちり生地を使用した３種（ショコラ，プレーン，ストロベリー）のミルクレープロールです。,"卵,乳,小麦",151.0,15.8,8.8,0.8,2.5,0.09,15.0,False,冷凍食品,冷凍食品,https://www.sej.co.jp/products/a/item/410425/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410425/0B3FD60184C3F9A1EACF79D5E3C61A0C.jpg
７プレミアムガパオライス＆パッタイ,428.0,462.24,ナンプラーのコクとうま味を感じるガパオライスと海老の香りが豊かなパッタイがワンプレートになった商品です。,"卵,小麦,えび",438.0,71.1,11.8,4.0,13.7,2.6,67.1,False,冷凍食品,冷凍食品,https://www.sej.co.jp/products/a/item/410427/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410427/76F7250AEF4D4B11E99DD43B392FFCCF.jpg
７プレミアムカットレモン,178.0,192.24,お料理やお酒など様々な用途に使用できる串切りにした豊かな香りと酸味の強さが特長のレモンです。,,50.0,11.5,0.8,4.1,0.7,0.0,7.4,False,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410046/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410046/FB02C8CBA319E7BA34C76062D7B2C2A4.jpg
７プレミアム瀬戸内レモン,278.0,300.24,チャック付きの便利なパッケージで様々な用途に使用できるカット済みの瀬戸内レモンです。,,61.0,14.9,0.8,4.5,0.9,0.02,10.4,False,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410148/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410148/BB545E112F36AA6DB6225317B6A3F27D.jpg
７プレミアムくちどけいちご,178.0,192.24,凍っているのにやわらかい食感のいちごです。,,49.0,11.7,0.1,1.1,0.4,0.0,10.6,False,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410067/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410067/1553E6C1391283CCE6AD0C6B3B5681EB.jpg
マンゴースティック,128.0,138.24,ワンハンドで手軽に食べられるフレッシュな味わいが特長のマンゴースティックです。,,34.0,8.5,0.1,0.7,0.3,0.0,7.8,False,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410100/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410100/3CBA9754735F8F9BC2CF5E6F12F5B000.jpg
フローズンチョコバナナ,258.0,278.64,甘味の強いバナナをチョコレートコーティングしたフローズンチョコバナナです。,乳,233.0,27.9,12.6,,2.1,0.0,,False,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410259/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410259/468868B168AA97D66B9231E350D88200.jpg
７プレミアム肉入りカット野菜,138.0,149.04,色々な料理に使える冷凍食品の「肉入りカット野菜」です。,,65.0,5.1,4.2,2.1,2.1,0.04,3.0,False,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410842/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410842/FCCF249C56746C036A92664D9E34F6D9.jpg
７プレミアムベーコンほうれん草,198.0,213.84,ほうれん草、コーン、玉ねぎにベーコンをミックスした調理キットです。,"卵,乳",92.0,7.0,5.8,3.9,4.6,0.3,3.1,False,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410033/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410033/E38AC5B4A018BC6F02C5857E5D05E4F5.jpg
７プレミアム塩ゆでそら豆,198.0,213.84,おやつやおつまみに最適な、塩ゆでそら豆です。,,111.0,16.8,0.2,4.0,10.4,0.7,12.8,False,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410048/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410048/C88ADA896C1421A106D95C873989553F.jpg
７プレミアムきざみオクラ,128.0,138.24,小鉢やサラダに便利なきざみオクラです。,,24.0,5.8,0.2,2.9,1.3,0.0,2.9,False,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410432/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410432/1B18F6093A64BC95BD0D75CA4DB4E9F4.jpg
７プレミアムきざみねぎ,148.0,159.84,素材の風味、美味しさがそのまま味わえる、冷凍きざみねぎです。,,27.0,5.4,0.3,2.5,2.0,0.0,2.9,False,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410110/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410110/A79C857331576BD7ABF023C0954892B8.jpg
７プレミアムカットほうれん草,148.0,159.84,手軽に調理ができるカットほうれん草です。,,22.0,3.4,0.3,3.3,2.9,0.3,0.1,False,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410175/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410175/3C67DFDC1E4B7832D61FEDD1E81EF9A7.jpg
７プレミアム塩味そら豆,158.0,170.64,おやつやおつまみに最適なホクホクとした食感のそら豆です。,,93.0,15.4,0.5,3.3,8.3,0.5,12.1,False,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410388/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410388/3E4AA762D6BFC6903298BB92243631E8.jpg
７プレミアムブルーベリー,248.0,267.84,甘味と酸味のバランスが良い大粒サイズの冷凍ブルーベリーです。保存に便利なチャック付き包材入りです。,,81.0,21.5,0.1,2.6,0.8,0.0,18.9,False,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410326/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410326/5F652D70326232A7C8868CC55EB9CE03.jpg
７プレミアムブロッコリー,198.0,213.84,冷凍のブロッコリーです。,,30.0,5.2,0.4,4.3,3.9,0.01,0.9,False,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410265/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410265/D29ED38F200A0AC3931F4E8DA48911FF.jpg
７プレミアム塩ゆで枝豆,148.0,159.84,瞬間冷凍することで、採れたての風味が味わえる冷凍塩ゆで枝豆です。,,158.0,10.5,7.5,7.3,12.9,0.8,3.2,False,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410304/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410304/8C026E74FA4B93ABB0DFF93281E4EA15.jpg
７プレミアムサラダチキンスモーク,238.0,257.04,鶏むね肉を４種のチップで香りよく燻製したサラダチキンです。,,117.0,0.0,1.3,0.0,26.0,1.9,0.0,True,生鮮,生鮮,https://www.sej.co.jp/products/a/item/250593/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/250593/B133280D5724FD97EB00201AC362994D.jpg
７Ｐサラダチキンバースモークペッパー,148.0,159.84,片手で手軽に食べられる、糖質ゼロのサラダチキンバーのスモークペッパー味です。,"卵,乳,小麦",63.0,0.0,0.9,0.0,13.6,1.0,0.0,True,生鮮,生鮮,https://www.sej.co.jp/products/a/item/250257/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/250257/F3BC94D950F8C99BBFBEF715B31C21CC.jpg
７Ｐサラダチキンバーバジル＆オリーブ,148.0,159.84,片手で手軽に食べられる、糖質ゼロのサラダチキンバーのバジル＆オリーブ味です。,"卵,乳,小麦",59.0,0.0,0.9,0.0,12.5,0.8,0.0,True,生鮮,生鮮,https://www.sej.co.jp/products/a/item/251383/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/251383/6222AB10F430556BD6A1DC684EA37D4A.jpg
７プレミアムスモークタン,230.0,248.4,旨みが強くコリコリした食感の豚のタンをスモークした商品です。,"卵,乳",142.0,0.9,9.3,0.3,13.8,2.1,0.6,True,生鮮,生鮮,https://www.sej.co.jp/products/a/item/250295/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/250295/3A216CB14951969DBE0F423975DA9507.jpg
７プレミアムベーコン,148.0,159.84,豊かなスモークの風味が楽しめる、豚ばら肉のベーコンです。,"卵,乳",122.0,3.4,9.2,0.4,6.7,1.7,3.0,True,生鮮,生鮮,https://www.sej.co.jp/products/a/item/250542/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/250542/3B873A9B5AC71A60C2EB683E70B6665E.jpg
７プレミアムロースハム,148.0,159.84,しっとりとした食感が特長の、シンプルな味付けのロースハムです。,"卵,乳",58.0,2.8,0.8,0.2,10.0,1.9,2.6,True,生鮮,生鮮,https://www.sej.co.jp/products/a/item/250434/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/250434/43B38C9906102C17B9C16FE27090BBBF.jpg
７プレミアム生ハムロース,178.0,192.24,スペイン産の豚ロース肉を使用した生ハムです。桜のチップでスモークした香りと肉の旨みを楽しめます。,,58.0,1.7,1.5,0.0,9.4,2.0,1.7,True,生鮮,生鮮,https://www.sej.co.jp/products/a/item/250143/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/250143/55A2749792F53BC2EEC3AECCAFCE5F06.jpg
７プレミアムしっとり焼豚切落し,298.0,321.84,柔らかくしっとりとした食感の焼豚です。手軽なおつまみや料理の具材としておすすめです。,"卵,小麦",160.0,7.3,4.7,0.1,22.1,1.8,7.2,True,生鮮,生鮮,https://www.sej.co.jp/products/a/item/250687/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/250687/53CC1A7C9DFBED64809E850153170328.jpg
７プレミアムあらびきウインナー,180.0,194.4,パリッとした食感と、ジューシーな肉の旨みが楽しめるあらびきウインナーです。,,313.0,4.0,28.3,0.0,10.5,1.7,4.0,True,生鮮,生鮮,https://www.sej.co.jp/products/a/item/250061/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/250061/783B2A56A8BA8ADDC4A7CD4255C71664.jpg
７Ｐフレッシュこだわり新鮮たまご４個,208.0,224.64,,卵,142.0,0.4,10.2,0.0,12.2,0.4,0.4,True,生鮮,生鮮,https://www.sej.co.jp/products/a/item/240031/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/240031/232A5AE93BA36390ED64724C86243419.jpg
７Ｐフレッシュこだわり新鮮たまご１０個,318.0,343.44,黄身の鮮やかな色合いが特長の旨み、コクにこだわった新鮮たまごです。（※栄養成分は可食部１００ｇ当たりの数値です。）,卵,140.0,0.9,9.6,,12.6,0.4,,True,生鮮,生鮮,https://www.sej.co.jp/products/a/item/240010/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/240010/FFCAA537BB4F08EB7D33E1D1D9A30361.jpg
７Ｐフレッシュこだわり新鮮たまご１０個,318.0,343.44,黄身の鮮やかな色合いが特長の旨み、コクにこだわった新鮮たまごです。（※栄養成分は可食部１００ｇ当たりの数値です。）,卵,151.0,0.3,10.0,,12.3,0.4,,True,生鮮,生鮮,https://www.sej.co.jp/products/a/item/240001/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/240001/6E7BD65BDC341E3DCAECA99F3FD1B0AB.jpg
７Ｐフレッシュこだわり新鮮たまご１０個,318.0,343.44,黄身の鮮やかな色合いが特長の旨み、コクにこだわった新鮮たまごです。（※栄養成分は可食部１００ｇ当たりの数値です。）,卵,151.0,0.3,10.3,,12.3,0.4,,True,生鮮,生鮮,https://www.sej.co.jp/products/a/item/240014/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/240014/7C60D380DA1391C7D2599BD02583C06C.jpg
７Ｐフレッシュこだわり新鮮たまご１０個,318.0,343.44,黄身の鮮やかな色合いが特長の旨み、コクにこだわった新鮮たまごです。（※栄養成分は可食部１００ｇ当たりの数値です。）,卵,,,,,,,,True,生鮮,生鮮,https://www.sej.co.jp/products/a/item/240009/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/240009/4CA78897A7B3EF69885EC1E2B88EB2C7.jpg
７プレミアムデニッシュブレッド３枚,148.0,159.84,バターの香ばしい香りを楽しめるデニッシュブレッド３枚入です。ソフトな食感とバターの味わいを向上させ、価格を１３８円（税抜）から１４８円（税抜）に変更しました。,"卵,乳,小麦",415.0,53.7,19.0,2.0,8.4,1.0,51.7,True,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/290559/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/290559/6FBA48F78C2B0367C0566AFB189598B0.jpg
７プレミアムふわもちブレッド６枚入,168.0,181.44,くちどけの良いふんわりとした食感に仕上げた食パンです。,"乳,小麦",162.0,30.7,2.3,2.0,5.5,0.7,28.7,True,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/290224/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/290224/CF44B3B0821DE3D884A9B5D2DEEFC4A5.jpg
７ＰＧ北海道産小麦の小麦粉使用金の食パン４枚,348.0,375.84,北海道産小麦の小麦粉を使用し、そのまま食べてもおいしいもっちりとした食パンです。,"乳,小麦",266.0,50.5,3.6,3.2,9.6,0.97,47.3,True,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/290133/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/290133/387D8556C98AFEDA7AA9B921681E9288.jpg
７Ｐうるもち食パン６枚入,158.0,170.64,低温長時間熟成した生地のふんわりとした食感の食パンです。,"乳,小麦",162.0,31.0,1.9,1.6,6.1,0.8,29.4,True,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/290237/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/290237/FF2EBECDCE200E1341B6B5B21891A2A7.jpg
７プレミアムゴールド金の食パン２枚入,158.0,170.64,北海道産小麦の小麦粉を使用し、そのまま食べてもおいしいもっちりとした食感の食パンです。,"乳,小麦",242.0,47.9,2.6,2.6,8.1,1.0,45.3,True,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/290203/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/290203/C8FE36C5348D73B2913D6D3DAE190EF9.jpg
７プレミアムゴールド金の食パン４枚入,298.0,321.84,北海道産小麦の小麦粉を使用し、そのまま食べてもおいしいもっちりとした食感の食パンです。,"乳,小麦",242.0,47.9,2.6,2.6,8.1,1.0,45.3,True,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/290314/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/290314/5407127E00F58488D77D970F1A721337.jpg
ポン・デ・セサミチーズ５本入り,145.0,156.6,チーズと黒ごまの風味を味わえる、もちもち食感のスティックパンです。,"卵,乳,小麦",237.0,26.1,13.5,3.2,4.3,0.79,22.9,True,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/301542/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/301542/BC91B135CFB50E3C36EFA6E78DB3A122.jpg
肉あん包んだふんわり白ぱんチーズのせ,198.0,213.84,ふんわりとした生地に肉あんを包んでチーズをのせて焼き上げました。,"卵,乳,小麦",232.0,34.0,6.5,1.9,10.4,1.5,32.1,True,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/303156/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/303156/CCAF3812D92E1128AE7B6E2A03B094D8.jpg
つぶあんブレッド,138.0,149.04,ふんわりしたパン生地に十勝産小豆のつぶあんとマーガリンをトッピングしました。,"卵,乳,小麦",268.0,42.0,9.2,3.5,6.0,0.84,38.5,True,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/303158/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/303158/DC2BD9047B3EA78C2893EBAEDE8593AA.jpg
紅芋デニッシュ,170.0,183.6,デニッシュ生地にカスタードクリームと紅芋のペーストを絞って焼き上げました。,"卵,乳,小麦",242.0,36.2,9.4,1.4,3.8,0.43,34.8,True,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/303163/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/303163/95A80993F581D3156979C2B29CCCEEF2.jpg
７Ｐフルーツだけの美味しさいちご１９０Ｇ,328.0,354.24,果実の味わいを最大限に活かしたフルーツだけで仕上げたスプレッドです,,26.0,6.6,0.0,0.3,0.1,0.01,6.3,True,常温・加工食品,ジャム・はちみつ,https://www.sej.co.jp/products/a/item/370148/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/370148/FE100E659681AC8EDC0FF3E7A728541C.jpg
７プレミアム切り餅４００ｇ,358.0,386.64,新潟県産水稲もち米「わたぼうし」を100％使用した切り餅です。伸びコシが良く、舌触りがなめらかな餅です。,,227.0,51.3,0.5,,4.3,0.0,,True,常温・加工食品,米・米加工品,https://www.sej.co.jp/products/a/item/341095/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/341095/4D045279F9B746FB18523310ECF2184A.jpg
７プレミアムカレーヌードルＢＩＧ,198.0,213.84,ポークやビーフのうま味に香辛料をバランス良く配合したコク深いスパイシーなスープに、ほくほくとしたポテトの食感が楽しいＢＩＧサイズのカレーヌードルです。,"卵,乳,小麦",546.0,74.4,23.3,4.0,11.6,6.0,70.4,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/341712/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/341712/B804C137803D634D3A6F62ADEC224CBB.jpg
７プレミアム担々麺ＢＩＧ,198.0,213.84,ポークベースのスープに濃厚な胡麻とラー油の辛みが食欲をそそる、ＢＩＧサイズの本格的な担々麺です。,"卵,乳,小麦",516.0,67.3,22.3,5.1,14.0,5.5,62.2,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/341713/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/341713/D89E2846A42F6DAA8AE46DF6BFD76810.jpg
７プレミアムチリトマト味ヌードルＢＩＧ,198.0,213.84,トマトのうま味をベースにポークを合わせ、ピリッとしたチリペッパーの辛みをきかせた、程よくスパイシーなＢＩＧサイズのチリトマト味ヌードルです。,"卵,乳,小麦,えび",495.0,67.8,20.7,3.8,11.2,5.8,64.0,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/341829/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/341829/6054728AE9489C04DF2F6FB446748F1A.jpg
７ＰＧ一風堂赤丸新味博多とんこつ,328.0,354.24,有名店「一風堂」の製法が生み出す味を追求。なめらかな豚骨スープに、醤油のコク、黒香油、辛味噌を加えた、奥行きのある味わいです。,"卵,乳,小麦",493.0,68.3,19.1,5.3,14.6,8.0,63.0,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/340715/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/340715/C1336550BFA9B0D674C15031686428CE.jpg
７ＰＧ山頭火旭川とんこつ塩,328.0,354.24,有名店「山頭火」の製法が生み出す味を追求。ミルキーでまろやかな豚骨スープに、鱈と香味野菜の旨みを加えたコク深い味わいです。,"卵,乳,小麦",513.0,68.9,20.8,4.5,14.8,7.0,64.4,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/341687/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/341687/CABEF98568D0D00F51D09F8779218B22.jpg
７ＰＧ中華蕎麦とみ田濃厚豚骨らぁめん,328.0,354.24,千葉・松戸の銘店「中華蕎麦とみ田」監修商品。麺・スープ・具材を強化、全面改良し、濃厚な豚骨スープと噛み応えのある麺が相性抜群のらぁめんです。,"卵,乳,小麦",562.0,71.7,25.5,6.0,14.4,9.3,65.7,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/340228/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/340228/C767D3A0F533196B513820E278B24580.jpg
７プレミアムわかめたくさんあさりだし塩ラーメン,158.0,170.64,あさりの奥深いうまみに、ガーリックの風味をきかせたクセになる塩ラーメンです。具材にわかめをたくさん使用しました。,"卵,乳,小麦,かに",278.0,40.5,10.9,2.8,5.8,5.2,37.7,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/340964/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/340964/A83FB260511440CC69C634A0B9A72CBC.jpg
７Ｐ蒙古タンメン中本辛旨味噌,240.0,259.2,東京都板橋区が本店の人気ラーメン店「蒙古タンメン中本」　の看板メニュー「蒙古タンメン」を再現したやみつきになる辛旨な味わい,"卵,乳,小麦",542.0,73.4,23.0,4.3,12.6,6.2,69.1,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/341096/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/341096/E82BF63A78B563287D16BACD7D34B3EF.jpg
７ＰＧすみれ札幌濃厚みそ,328.0,354.24,有名店「すみれ」の製法が生み出す味を追求。ラードで味噌と香味野菜、肉を炒めて仕上げた、濃厚なみそスープを再現しました。,"卵,乳,小麦",579.0,74.7,25.8,5.5,14.8,8.1,69.2,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/340043/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/340043/8EA20313BBA0980198BB5612B6E95419.jpg
７プレミアム醤油ヌードル,158.0,170.64,ポークとチキンのうま味に香辛料が程良くスパイシーで香ばしいスープ。ふわふわとしたスクランブルエッグとプリプリとしたエビの具材感が楽しい醤油ヌードルです。,"卵,乳,小麦,えび",363.0,47.6,15.0,2.4,10.6,4.3,45.2,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/340483/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/340483/CD0981BF0C52AA6A233F3CF45CF9DAB3.jpg
７プレミアム醤油ヌードルＢＩＧ,198.0,213.84,ポークとチキンのうま味に香辛料がスパイシーで香ばしいスープ。ふわふわとしたスクランブルエッグとプリプリとしたエビの具材感が楽しいＢＩＧサイズ醤油ヌードルです。,"卵,乳,小麦,えび",473.0,60.3,20.4,2.6,13.4,5.7,57.7,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/341710/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/341710/0BE0F06AE32B4866FFF6D70CA3DD676D.jpg
７プレミアム本鉢仕上白すりごま,148.0,159.84,低温焙煎で甘みを引き出した白ごまを本鉢を使って仕上げた香ばしいすりごまです,,329.0,10.2,29.8,6.9,11.2,0.0,3.3,True,常温・加工食品,乾麺・乾物,https://www.sej.co.jp/products/a/item/350189/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/350189/E0EFFA68D10986F4A84051548CFA6674.jpg
７プレミアム鉄釜焙煎いりごま白６０Ｇ,108.0,116.64,鉄製の焙煎釜で、ふっくらと香ばしく煎り、歯応えのよい食感に仕上げました,,359.0,11.1,32.5,7.6,12.2,0.0,3.5,True,常温・加工食品,乾麺・乾物,https://www.sej.co.jp/products/a/item/350522/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/350522/22538298A03D4C0EA8A9BF5DD17E2632.jpg
７プレミアム麻婆丼２００ｇ,268.0,289.44,独自配合でなめらかでプルっとした食感に仕上げた豆腐と３種の醤を使用したコクのある麻婆丼ソースです。青花椒油と花椒粉末で本格的な辛さの四川風に仕上げています。,小麦,216.0,15.0,12.8,1.6,11.0,2.8,13.4,True,常温・加工食品,レトルト食品・パスタ・パスタソース,https://www.sej.co.jp/products/a/item/341311/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/341311/33A172AE3D01E511A16627C5F14303AE.jpg
７プレミアム銘店紀行博多だるまコク濃豚骨,248.0,267.84,福岡を代表する銘店「博多だるま」監修。お店のようなノンフライ細麺に、豚骨の髄を炊きだしたような味を感じるコク深い濃厚スープが特長です。,"卵,乳,小麦,えび",387.0,60.6,11.8,4.0,11.5,5.7,56.6,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/340627/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/340627/A8699CFC78AF13EBD189AE3F5B751223.jpg
７プレミアムソース焼そば,108.0,116.64,ツヤのあるもちもちとした麺と、スパイスを感じられる風味豊かなソースを合わせたカップ焼そばです,"卵,乳,小麦",504.0,63.7,24.8,2.4,7.6,3.6,61.3,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/340534/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/340534/EFE163D92556BE2F7F7EE72F3B21FDAA.jpg
７プレミアム大盛天ぷらそば,198.0,213.84,ストレート麺ならではの、コシがありのどごしのよいそば。利尻昆布と鰹節を使用することにより、深みのあるスープを実現しました。,"卵,乳,小麦,そば,えび",551.0,69.2,25.1,3.9,13.9,7.3,65.3,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/340141/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/340141/DDD9F79077D9F710036352FB647A5AEA.jpg
７プレミアム大盛天ぷらそば,198.0,213.84,ストレート麺ならではの、コシがありのどごしのよいそば。宗田鰹と本鰹を使用することにより、深みのあるスープを実現しました。,"卵,乳,小麦,そば,えび",555.0,71.1,25.1,4.0,13.1,7.4,67.1,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/341369/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/341369/92DBA07F957FB585E151617AEFC8221C.jpg
７プレミアム天ぷらそば,158.0,170.64,昆布と鰹の強いだし感と旨みを感じるスープにのどごしのよいまっすぐなめん、さらにサクッとした彩り小海老天ぷらが入ったそばです。,"卵,乳,小麦,そば,えび",349.0,41.8,17.1,2.7,8.2,4.3,39.1,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/341909/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/341909/4F2493D1A9C7DB5D76A524F4533A0B99.jpg
７プレミアム天ぷらそば,158.0,170.64,鰹の強いだし感と旨みを感じるスープにのどごしのよいまっすぐなめん、さらにサクッとした彩り小海老天ぷらが入ったそばです。,"卵,乳,小麦,そば,えび",350.0,41.6,17.5,2.6,7.7,4.4,39.0,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/341475/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/341475/D2A291168930E9B5FA12800CD003B4FB.jpg
７プレミアム関西風肉うどん,158.0,170.64,,"卵,乳,小麦,えび",279.0,41.9,10.0,1.0,5.9,3.3,40.9,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/341431/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/341431/4D87ACE0AED705AA6F6F787F1814CC1E.jpg
７Ｐ大盛きつねうどん,198.0,213.84,ストレート麺ならではの、コシがありのどごしのよいうどん。利尻昆布と鰹節を使用することにより、深みのあるスープを実現しました。,"乳,小麦",513.0,70.3,21.7,3.3,10.7,6.6,67.0,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/340301/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/340301/3A1B6590727009A4408364FF104DF774.jpg
７Ｐ大盛きつねうどん,198.0,213.84,ストレート麺ならではの、コシがありのどごしのよいうどん。宗田鰹と本鰹を使用することにより、深みのあるスープを実現しました。,"乳,小麦",516.0,70.4,22.0,3.5,10.9,6.0,66.9,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/340501/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/340501/F68E1476E1E86436735B863A2D0EDD1F.jpg
７プレミアムきつねうどん,158.0,170.64,鰹の強いだし感と旨みを感じるスープにコシのあるめん、さらに丸大豆１００％使用のふっくら一枚おあげが入ったうどんです。,"乳,小麦",309.0,42.9,12.7,2.0,6.8,4.3,40.9,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/341908/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/341908/98471C27063B6EBAB85A43F82F2BA844.jpg
７プレミアムきつねうどん,158.0,170.64,昆布と鰹の強いだし感と旨みを感じるスープにコシのあるめん、さらに丸大豆１００％使用のふっくら一枚おあげが入ったうどんです。,"乳,小麦",308.0,42.7,12.5,1.8,7.0,4.5,40.9,True,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/340219/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/340219/75ABCBE0462A4B17FA31B19BECBB7C9B.jpg
